2026-01-30 23:28:38,511 - utils - INFO - ⏱️  Check interval: 30 minutes
2026-01-30 23:28:38,514 - utils - INFO - 🔍 Relevance threshold: 0.3
2026-01-30 23:28:38,515 - utils - INFO - 📡 Monitoring 101 sources
2026-01-30 23:28:38,515 - utils - INFO - ======================================================================
2026-01-30 23:28:39,541 - telegram_bot - INFO - Telegram bot started
2026-01-30 23:28:39,542 - utils - INFO - ⏳ Waiting for first user to login...
2026-01-30 23:28:39,715 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8500861592:AAHj3wJBbsu_wJa2NlavcgoAwA-fDrByO6k/getMe "HTTP/1.1 200 OK"
2026-01-30 23:28:39,717 - telegram_bot - INFO - Telegram bot initialized successfully
2026-01-30 23:28:39,717 - telegram.ext.Application - INFO - Application started
2026-01-30 23:28:39,821 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8500861592:AAHj3wJBbsu_wJa2NlavcgoAwA-fDrByO6k/deleteWebhook "HTTP/1.1 200 OK"
2026-01-30 23:28:41,834 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8500861592:AAHj3wJBbsu_wJa2NlavcgoAwA-fDrByO6k/getUpdates "HTTP/1.1 200 OK"
2026-01-30 23:28:41,963 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8500861592:AAHj3wJBbsu_wJa2NlavcgoAwA-fDrByO6k/sendMessage "HTTP/1.1 200 OK"
2026-01-30 23:28:44,434 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8500861592:AAHj3wJBbsu_wJa2NlavcgoAwA-fDrByO6k/getUpdates "HTTP/1.1 200 OK"
2026-01-30 23:28:44,557 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8500861592:AAHj3wJBbsu_wJa2NlavcgoAwA-fDrByO6k/sendMessage "HTTP/1.1 200 OK"
2026-01-30 23:28:44,558 - telegram_bot - INFO - User 5413256595 authenticated - starting initial check
2026-01-30 23:28:44,608 - utils - INFO - ✅ User authenticated! Starting news monitoring...
2026-01-30 23:28:44,608 - utils - INFO - ======================================================================
2026-01-30 23:28:44,610 - utils - INFO - 🚀 STARTING NEWS PROCESSING CYCLE
2026-01-30 23:28:44,610 - utils - INFO - ======================================================================
2026-01-30 23:28:44,610 - utils - INFO - 
2026-01-30 23:28:44,610 - utils - INFO - 📥 STEP 1/4: PARALLEL COLLECTION
2026-01-30 23:28:44,610 - utils - INFO - ----------------------------------------------------------------------
2026-01-30 23:28:44,610 - news_collector - INFO - 🚀 Collection from 101 sources (20 workers)...
2026-01-30 23:28:55,212 - news_collector - WARNING - No entries found in Яндекс Москва
2026-01-30 23:28:55,368 - news_collector - WARNING - No entries found in Яндекс Происшествия
2026-01-30 23:28:55,368 - news_collector - WARNING - No entries found in Google
2026-01-30 23:28:55,595 - news_collector - WARNING - No entries found in Яндекс ЖКХ
2026-01-30 23:28:55,595 - news_collector - WARNING - No entries found in Рамблер Главное
2026-01-30 23:28:55,700 - news_collector - WARNING - No entries found in Рамблер Происшествия
2026-01-30 23:28:55,706 - news_collector - WARNING - No entries found in ТАСС
2026-01-30 23:28:55,853 - news_collector - WARNING - No entries found in Интерфакс
2026-01-30 23:28:55,940 - news_collector - WARNING - No entries found in РИА Новости
2026-01-30 23:28:56,093 - news_collector - WARNING - No entries found in РБК Главное
2026-01-30 23:28:56,162 - news_collector - WARNING - No entries found in Коммерсантъ
2026-01-30 23:28:56,377 - news_collector - WARNING - No entries found in Известия
2026-01-30 23:28:56,515 - news_collector - WARNING - No entries found in Ведомости
2026-01-30 23:28:56,649 - news_collector - WARNING - No entries found in Газета.ру
2026-01-30 23:28:56,727 - news_collector - WARNING - No entries found in МЧС Москва
2026-01-30 23:28:56,743 - news_collector - WARNING - No entries found in Минстрой РФ
2026-01-30 23:28:56,743 - news_collector - WARNING - No entries found in МЧС России
2026-01-30 23:28:56,744 - news_collector - WARNING - No entries found in Лента.ру
2026-01-30 23:28:56,744 - news_collector - WARNING - No entries found in Российская Газета
2026-01-30 23:28:56,753 - news_collector - WARNING - No entries found in МЧС СПБ
2026-01-30 23:29:05,366 - news_collector - WARNING - No entries found in Росприроднадзор
2026-01-30 23:29:05,752 - news_collector - WARNING - No entries found in ТЭК ФМ
2026-01-30 23:29:05,932 - news_collector - WARNING - No entries found in ЖКХ Портал
2026-01-30 23:29:06,107 - news_collector - WARNING - No entries found in Энергетика и Промышленность
2026-01-30 23:29:06,236 - news_collector - WARNING - No entries found in ЖКХ Ньюс
2026-01-30 23:29:06,427 - news_collector - WARNING - No entries found in Новости Энергетики
2026-01-30 23:29:06,522 - news_collector - WARNING - No entries found in Elec.ru
2026-01-30 23:29:06,538 - news_collector - WARNING - No entries found in Энергосовет
2026-01-30 23:29:06,540 - news_collector - WARNING - No entries found in Теплоэнергетика
2026-01-30 23:29:06,670 - news_collector - WARNING - No entries found in Москва 24
2026-01-30 23:29:06,734 - news_collector - WARNING - No entries found in МК Москва
2026-01-30 23:29:06,951 - news_collector - WARNING - No entries found in Коммунальщик
2026-01-30 23:29:06,996 - news_collector - WARNING - No entries found in Водоснабжение Украины (СНГ)
2026-01-30 23:29:07,262 - news_collector - WARNING - No entries found in Вечерняя Москва
2026-01-30 23:29:07,380 - news_collector - WARNING - No entries found in Регнам Центр
2026-01-30 23:29:07,417 - news_collector - WARNING - No entries found in Вести Подмосковья
2026-01-30 23:29:07,417 - news_collector - WARNING - No entries found in Тульская служба новостей
2026-01-30 23:29:07,418 - news_collector - WARNING - No entries found in Подмосковье сегодня
2026-01-30 23:29:07,418 - news_collector - WARNING - No entries found in РИАМО
2026-01-30 23:29:07,455 - news_collector - WARNING - No entries found in Московская правда
2026-01-30 23:29:07,963 - news_collector - WARNING - No entries found in Znak.com
2026-01-30 23:29:15,493 - news_collector - WARNING - No entries found in Курские известия
2026-01-30 23:29:15,878 - news_collector - WARNING - No entries found in Фонтанка
2026-01-30 23:29:16,065 - news_collector - WARNING - No entries found in Деловой Петербург
2026-01-30 23:29:16,229 - news_collector - WARNING - No entries found in 47 новостей (Ленобласть)
2026-01-30 23:29:16,393 - news_collector - WARNING - No entries found in Невские Новости
2026-01-30 23:29:16,836 - news_collector - WARNING - No entries found in Псковская Лента
2026-01-30 23:29:16,979 - news_collector - WARNING - No entries found in Новый Калининград
2026-01-30 23:29:17,108 - news_collector - WARNING - No entries found in Калининград.Ru
2026-01-30 23:29:17,156 - news_collector - WARNING - No entries found in СеверПост (Мурманск)
2026-01-30 23:29:17,282 - news_collector - WARNING - No entries found in КомиИнформ
2026-01-30 23:29:17,404 - news_collector - WARNING - No entries found in URA.news
2026-01-30 23:29:17,404 - news_collector - WARNING - No entries found in Е1.ру (Екатеринбург)
2026-01-30 23:29:17,817 - news_collector - WARNING - No entries found in 66.ru
2026-01-30 23:29:17,936 - news_collector - WARNING - No entries found in 74.ru (Челябинск)
2026-01-30 23:29:18,040 - news_collector - WARNING - No entries found in 59.ru (Пермь)
2026-01-30 23:29:18,040 - news_collector - WARNING - No entries found in 72.ru (Тюмень)
2026-01-30 23:29:18,040 - news_collector - WARNING - No entries found in Правда УрФО
2026-01-30 23:29:18,156 - news_collector - WARNING - No entries found in Бумага (СПб)
2026-01-30 23:29:18,203 - news_collector - WARNING - No entries found in Накануне.RU
2026-01-30 23:29:18,275 - news_collector - WARNING - No entries found in УралПолит
2026-01-30 23:29:19,199 - news_collector - WARNING - No entries found in Иркутск Сегодня
2026-01-30 23:29:25,725 - news_collector - WARNING - No entries found in НГС (Новосибирск)
2026-01-30 23:29:26,009 - news_collector - WARNING - No entries found in Сиб.фм
2026-01-30 23:29:26,181 - news_collector - WARNING - No entries found in Тайга.инфо
2026-01-30 23:29:26,465 - news_collector - WARNING - No entries found in Алтапресс
2026-01-30 23:29:26,546 - news_collector - WARNING - No entries found in Омск Здесь
2026-01-30 23:29:26,974 - news_collector - WARNING - No entries found in Томский Обзор
2026-01-30 23:29:27,440 - news_collector - WARNING - No entries found in Наш Красноярский край
2026-01-30 23:29:27,624 - news_collector - WARNING - No entries found in Байкал Daily
